layer_idx,func,term,rho,pval,checkpoint
6,spim,S,0.511695179280299,0.0,174000
6,spim,T,0.668055311906996,0.0,174000
6,spim,F,0.5463334480008972,0.0,174000
6,spim,C,0.5794870400981044,0.0,174000
0,cosine,I,0.005878882223102507,0.0007407802136678169,175000
0,cosine,S,,,175000
0,cosine,T,,,175000
0,cosine,F,,,175000
0,cosine,C,,,175000
0,l2,I,,,175000
0,l2,S,0.9490373972612957,0.0,175000
0,l2,T,0.9490373972612957,0.0,175000
0,l2,F,0.9490373972612957,0.0,175000
0,l2,C,0.9490373972612957,0.0,175000
0,norm_ratio,I,,,175000
0,norm_ratio,S,,,175000
0,norm_ratio,T,,,175000
0,norm_ratio,F,,,175000
0,norm_ratio,C,,,175000
0,spim,I,0.005878882223102507,0.0007407802136678169,175000
0,spim,S,,,175000
0,spim,T,,,175000
0,spim,F,,,175000
0,spim,C,,,175000
1,cosine,I,0.7445539737560329,0.0,175000
1,cosine,S,0.7008761421095946,0.0,175000
1,cosine,T,0.22907410117360918,0.0,175000
1,cosine,F,0.8406097590255579,0.0,175000
1,cosine,C,0.688813158466702,0.0,175000
1,l2,I,0.5615899671488264,0.0,175000
1,l2,S,0.8070950870497612,0.0,175000
1,l2,T,0.41805347056264236,0.0,175000
1,l2,F,0.8628934816830819,0.0,175000
1,l2,C,0.775968065054477,0.0,175000
1,norm_ratio,I,0.8204529874713792,0.0,175000
1,norm_ratio,S,0.5907837779078785,0.0,175000
1,norm_ratio,T,0.7767900709874384,0.0,175000
1,norm_ratio,F,0.8002385705559248,0.0,175000
1,norm_ratio,C,0.801122346137012,0.0,175000
1,spim,I,0.8380422732302626,0.0,175000
1,spim,S,0.6864033541794369,0.0,175000
1,spim,T,0.742193788971898,0.0,175000
1,spim,F,0.8353552408544461,0.0,175000
1,spim,C,0.6342466367524247,0.0,175000
2,cosine,I,0.7708694343109701,0.0,175000
2,cosine,S,0.800295439911276,0.0,175000
2,cosine,T,0.4811973126271605,0.0,175000
2,cosine,F,0.8343277283606215,0.0,175000
2,cosine,C,0.4601248593265708,0.0,175000
2,l2,I,0.5685389480793319,0.0,175000
2,l2,S,0.7291186085271867,0.0,175000
2,l2,T,0.6417809283421695,0.0,175000
2,l2,F,0.8389161668961553,0.0,175000
2,l2,C,0.6208166711971262,0.0,175000
2,norm_ratio,I,0.8687133512630586,0.0,175000
2,norm_ratio,S,0.6991472105190788,0.0,175000
2,norm_ratio,T,0.8510669591856899,0.0,175000
2,norm_ratio,F,0.7858968066518666,0.0,175000
2,norm_ratio,C,0.829418745103895,0.0,175000
2,spim,I,0.8581525536120209,0.0,175000
2,spim,S,0.783351415040283,0.0,175000
2,spim,T,0.8330601951525831,0.0,175000
2,spim,F,0.8352977634109661,0.0,175000
2,spim,C,0.5840710573318171,0.0,175000
3,cosine,I,0.7634991444819702,0.0,175000
3,cosine,S,0.6661002618620598,0.0,175000
3,cosine,T,0.552917053125625,0.0,175000
3,cosine,F,0.7709587137690159,0.0,175000
3,cosine,C,0.41669199647803856,0.0,175000
3,l2,I,0.49056925285462427,0.0,175000
3,l2,S,0.5179121743017999,0.0,175000
3,l2,T,0.683624231452137,0.0,175000
3,l2,F,0.7582511626419319,0.0,175000
3,l2,C,0.5286099134896551,0.0,175000
3,norm_ratio,I,0.8746698849163835,0.0,175000
3,norm_ratio,S,0.6154082733214082,0.0,175000
3,norm_ratio,T,0.8284961706150328,0.0,175000
3,norm_ratio,F,0.625886489405835,0.0,175000
3,norm_ratio,C,0.7902532817446571,0.0,175000
3,spim,I,0.8645367128806218,0.0,175000
3,spim,S,0.6382931989837726,0.0,175000
3,spim,T,0.8008973667297143,0.0,175000
3,spim,F,0.7354581412238024,0.0,175000
3,spim,C,0.46837268681262,0.0,175000
4,cosine,I,0.7410658438792103,0.0,175000
4,cosine,S,0.42346867443435793,0.0,175000
4,cosine,T,0.5161267645035907,0.0,175000
4,cosine,F,0.6418183886636026,0.0,175000
4,cosine,C,0.6259570731569906,0.0,175000
4,l2,I,0.5094095547244484,0.0,175000
4,l2,S,0.4187329557692113,0.0,175000
4,l2,T,0.5602056500840557,0.0,175000
4,l2,F,0.61323392605489,0.0,175000
4,l2,C,0.654238268041377,0.0,175000
4,norm_ratio,I,0.8812500019431586,0.0,175000
4,norm_ratio,S,0.6306580119511042,0.0,175000
4,norm_ratio,T,0.7785667239701298,0.0,175000
4,norm_ratio,F,0.5856557221522246,0.0,175000
4,norm_ratio,C,0.7433553033093047,0.0,175000
4,spim,I,0.8411855214701354,0.0,175000
4,spim,S,0.42989136593561506,0.0,175000
4,spim,T,0.7540496192943643,0.0,175000
4,spim,F,0.6090436267765197,0.0,175000
4,spim,C,0.6195541014589588,0.0,175000
5,cosine,I,0.35437327835201515,0.0,175000
5,cosine,S,0.36917998672493324,0.0,175000
5,cosine,T,0.23581948096175526,0.0,175000
5,cosine,F,0.5341028798881886,0.0,175000
5,cosine,C,0.5453520191349048,0.0,175000
5,l2,I,0.3379224011586621,0.0,175000
5,l2,S,0.32493846801961257,0.0,175000
5,l2,T,0.4156732065676308,0.0,175000
5,l2,F,0.46995598457563603,0.0,175000
5,l2,C,0.5633694771848837,0.0,175000
5,norm_ratio,I,0.7954600780998261,0.0,175000
5,norm_ratio,S,0.6025706770181876,0.0,175000
5,norm_ratio,T,0.6532348793195829,0.0,175000
5,norm_ratio,F,0.5467715948472106,0.0,175000
5,norm_ratio,C,0.67076294268595,0.0,175000
5,spim,I,0.4996036109501516,0.0,175000
5,spim,S,0.372098853700642,0.0,175000
5,spim,T,0.5281963363012979,0.0,175000
5,spim,F,0.4909799243415169,0.0,175000
5,spim,C,0.442954028094766,0.0,175000
6,cosine,I,0.4055936024474379,0.0,175000
6,cosine,S,0.5286533520912662,0.0,175000
6,cosine,T,0.34706142051663075,0.0,175000
6,cosine,F,0.5443657784730053,0.0,175000
6,cosine,C,0.5876420230108612,0.0,175000
6,l2,I,0.711136936507086,0.0,175000
6,l2,S,0.7067701704837602,0.0,175000
6,l2,T,0.6922493535376166,0.0,175000
6,l2,F,0.6073356666665467,0.0,175000
6,l2,C,0.7031155997587997,0.0,175000
6,norm_ratio,I,0.8321731184079432,0.0,175000
6,norm_ratio,S,0.5364865411794959,0.0,175000
6,norm_ratio,T,0.6870386849768501,0.0,175000
6,norm_ratio,F,0.642417908011884,0.0,175000
6,norm_ratio,C,0.5814383675364232,0.0,175000
6,spim,I,0.6663658682586224,0.0,175000
6,spim,S,0.5084075833946539,0.0,175000
6,spim,T,0.6664912389495691,0.0,175000
6,spim,F,0.546049499477114,0.0,175000
6,spim,C,0.5829430285204428,0.0,175000
0,cosine,I,-0.05009861385999159,5.012740481991336e-182,176000
0,cosine,S,,,176000
0,cosine,T,,,176000
0,cosine,F,,,176000
0,cosine,C,,,176000
0,l2,I,,,176000
0,l2,S,0.9479218795891058,0.0,176000
0,l2,T,0.9479218795891058,0.0,176000
0,l2,F,0.9479218795891058,0.0,176000
0,l2,C,0.9479218795891058,0.0,176000
0,norm_ratio,I,,,176000
0,norm_ratio,S,,,176000
0,norm_ratio,T,,,176000
0,norm_ratio,F,,,176000
0,norm_ratio,C,,,176000
0,spim,I,-0.05009861385999159,5.012740481991336e-182,176000
0,spim,S,,,176000
0,spim,T,,,176000
0,spim,F,,,176000
0,spim,C,,,176000
1,cosine,I,0.7453960675226426,0.0,176000
1,cosine,S,0.6983449612379033,0.0,176000
1,cosine,T,0.22786239388487328,0.0,176000
1,cosine,F,0.8412968489541353,0.0,176000
1,cosine,C,0.6827486251228225,0.0,176000
1,l2,I,0.5626590621670293,0.0,176000
1,l2,S,0.8066144197107683,0.0,176000
1,l2,T,0.418926088813761,0.0,176000
1,l2,F,0.8634040910242179,0.0,176000
1,l2,C,0.7728606707553892,0.0,176000
1,norm_ratio,I,0.8214123417118474,0.0,176000
1,norm_ratio,S,0.5909118836701709,0.0,176000
1,norm_ratio,T,0.7765831818988733,0.0,176000
1,norm_ratio,F,0.8003458625017956,0.0,176000
1,norm_ratio,C,0.7988815566761193,0.0,176000
1,spim,I,0.8388628278289793,0.0,176000
1,spim,S,0.6840741773784893,0.0,176000
1,spim,T,0.7412838852086857,0.0,176000
1,spim,F,0.8356069496359924,0.0,176000
1,spim,C,0.6358487903369798,0.0,176000
2,cosine,I,0.7718955760107549,0.0,176000
2,cosine,S,0.8004923726176287,0.0,176000
2,cosine,T,0.4863894795774197,0.0,176000
2,cosine,F,0.8341691412948813,0.0,176000
2,cosine,C,0.45655744397984904,0.0,176000
2,l2,I,0.5687735105405962,0.0,176000
2,l2,S,0.7295643880182758,0.0,176000
2,l2,T,0.6443655013623575,0.0,176000
2,l2,F,0.8386368679102254,0.0,176000
2,l2,C,0.6219244031530045,0.0,176000
2,norm_ratio,I,0.8688073287119145,0.0,176000
2,norm_ratio,S,0.6995975389078692,0.0,176000
2,norm_ratio,T,0.8505941001598092,0.0,176000
2,norm_ratio,F,0.7857231925324183,0.0,176000
2,norm_ratio,C,0.8292196055185632,0.0,176000
2,spim,I,0.8588312324018277,0.0,176000
2,spim,S,0.7835646152694724,0.0,176000
2,spim,T,0.8334617720672148,0.0,176000
2,spim,F,0.835018193815593,0.0,176000
2,spim,C,0.5804450349225738,0.0,176000
3,cosine,I,0.76372007661111,0.0,176000
3,cosine,S,0.6658967547062152,0.0,176000
3,cosine,T,0.5528909438393788,0.0,176000
3,cosine,F,0.7712917933171519,0.0,176000
3,cosine,C,0.41194294155753675,0.0,176000
3,l2,I,0.4888917222753734,0.0,176000
3,l2,S,0.5163463301383727,0.0,176000
3,l2,T,0.682973081613725,0.0,176000
3,l2,F,0.7584645954510311,0.0,176000
3,l2,C,0.5255492557905572,0.0,176000
3,norm_ratio,I,0.8746519979250251,0.0,176000
3,norm_ratio,S,0.615878888153161,0.0,176000
3,norm_ratio,T,0.8279437191663188,0.0,176000
3,norm_ratio,F,0.624327592388069,0.0,176000
3,norm_ratio,C,0.7902281242196377,0.0,176000
3,spim,I,0.8649801273407147,0.0,176000
3,spim,S,0.6381708005825375,0.0,176000
3,spim,T,0.8003401800220251,0.0,176000
3,spim,F,0.7347914174932675,0.0,176000
3,spim,C,0.4649492202840725,0.0,176000
4,cosine,I,0.7409299849795817,0.0,176000
4,cosine,S,0.4210367691690672,0.0,176000
4,cosine,T,0.5156043434478773,0.0,176000
4,cosine,F,0.6402603537033232,0.0,176000
4,cosine,C,0.6236861070645492,0.0,176000
4,l2,I,0.510248410014462,0.0,176000
4,l2,S,0.41724237794245117,0.0,176000
4,l2,T,0.559226027069256,0.0,176000
4,l2,F,0.6117375526020775,0.0,176000
4,l2,C,0.6529125807173054,0.0,176000
4,norm_ratio,I,0.880991847270219,0.0,176000
4,norm_ratio,S,0.62973156546084,0.0,176000
4,norm_ratio,T,0.7784669961074844,0.0,176000
4,norm_ratio,F,0.58408278269024,0.0,176000
4,norm_ratio,C,0.7415167253426187,0.0,176000
4,spim,I,0.8414741065085916,0.0,176000
4,spim,S,0.4278310935798663,0.0,176000
4,spim,T,0.7535157864882708,0.0,176000
4,spim,F,0.6071427053279972,0.0,176000
4,spim,C,0.6168707139725619,0.0,176000
5,cosine,I,0.3558234245378787,0.0,176000
5,cosine,S,0.3659209730927112,0.0,176000
5,cosine,T,0.23667167392510902,0.0,176000
5,cosine,F,0.5308379023590759,0.0,176000
5,cosine,C,0.5428753563823582,0.0,176000
5,l2,I,0.3382348005347378,0.0,176000
5,l2,S,0.3250190303508421,0.0,176000
5,l2,T,0.41507756272450186,0.0,176000
5,l2,F,0.4666619335045467,0.0,176000
5,l2,C,0.5615624577444893,0.0,176000
5,norm_ratio,I,0.7957981413749373,0.0,176000
5,norm_ratio,S,0.6017823424218792,0.0,176000
5,norm_ratio,T,0.6525033758786389,0.0,176000
5,norm_ratio,F,0.5462239080657607,0.0,176000
5,norm_ratio,C,0.6701362721054241,0.0,176000
5,spim,I,0.5030705392225736,0.0,176000
5,spim,S,0.36941862381832263,0.0,176000
5,spim,T,0.5256627195958499,0.0,176000
5,spim,F,0.4887601833129641,0.0,176000
5,spim,C,0.439976556514181,0.0,176000
6,cosine,I,0.407423856220327,0.0,176000
6,cosine,S,0.5278247786436442,0.0,176000
6,cosine,T,0.34313646932607306,0.0,176000
6,cosine,F,0.5409689619550148,0.0,176000
6,cosine,C,0.5923385262659515,0.0,176000
6,l2,I,0.7112949410466877,0.0,176000
6,l2,S,0.7068708779353678,0.0,176000
6,l2,T,0.6907344092600184,0.0,176000
6,l2,F,0.6057864090850859,0.0,176000
6,l2,C,0.7044315178861698,0.0,176000
6,norm_ratio,I,0.8310240682718177,0.0,176000
6,norm_ratio,S,0.5360789526446682,0.0,176000
6,norm_ratio,T,0.6864740324248755,0.0,176000
6,norm_ratio,F,0.6436266978164734,0.0,176000
6,norm_ratio,C,0.5770322038758502,0.0,176000
6,spim,I,0.668124975254609,0.0,176000
6,spim,S,0.5077105350770457,0.0,176000
6,spim,T,0.6653647023954076,0.0,176000
6,spim,F,0.5462430795088534,0.0,176000
6,spim,C,0.5864372386785025,0.0,176000
0,cosine,I,0.05227688451378176,4.893988397069456e-198,177000
0,cosine,S,,,177000
0,cosine,T,,,177000
0,cosine,F,,,177000
0,cosine,C,,,177000
0,l2,I,,,177000
0,l2,S,0.9467189825763271,0.0,177000
0,l2,T,0.9467189825763271,0.0,177000
0,l2,F,0.9467189825763271,0.0,177000
0,l2,C,0.9467189825763271,0.0,177000
0,norm_ratio,I,,,177000
0,norm_ratio,S,,,177000
0,norm_ratio,T,,,177000
0,norm_ratio,F,,,177000
0,norm_ratio,C,,,177000
0,spim,I,0.05227688451378176,4.893988397069456e-198,177000
0,spim,S,,,177000
0,spim,T,,,177000
0,spim,F,,,177000
0,spim,C,,,177000
1,cosine,I,0.7458501862391157,0.0,177000
1,cosine,S,0.6974628179971251,0.0,177000
1,cosine,T,0.22761535307012493,0.0,177000
1,cosine,F,0.8413505726791065,0.0,177000
1,cosine,C,0.6782092242960066,0.0,177000
1,l2,I,0.5628467878457155,0.0,177000
1,l2,S,0.8060176833880446,0.0,177000
1,l2,T,0.4205636661778767,0.0,177000
1,l2,F,0.8633835472607335,0.0,177000
1,l2,C,0.7702864104185736,0.0,177000
1,norm_ratio,I,0.8217124646818617,0.0,177000
1,norm_ratio,S,0.5908143020364477,0.0,177000
1,norm_ratio,T,0.7761263636020028,0.0,177000
1,norm_ratio,F,0.8004200498169994,0.0,177000
1,norm_ratio,C,0.7956631691486252,0.0,177000
1,spim,I,0.8391304887382898,0.0,177000
1,spim,S,0.68327159754344,0.0,177000
1,spim,T,0.7402251464187068,0.0,177000
1,spim,F,0.8355134723432355,0.0,177000
1,spim,C,0.6377850723007062,0.0,177000
2,cosine,I,0.7723264739662731,0.0,177000
2,cosine,S,0.8007292867479433,0.0,177000
2,cosine,T,0.48898490478420537,0.0,177000
2,cosine,F,0.8338888291294492,0.0,177000
2,cosine,C,0.45414310679211206,0.0,177000
2,l2,I,0.5694907577483687,0.0,177000
2,l2,S,0.7299733181411446,0.0,177000
2,l2,T,0.6462282305119453,0.0,177000
2,l2,F,0.8383047078808299,0.0,177000
2,l2,C,0.6215463955619499,0.0,177000
2,norm_ratio,I,0.8685844119303104,0.0,177000
2,norm_ratio,S,0.6994474010141954,0.0,177000
2,norm_ratio,T,0.8502149510863778,0.0,177000
2,norm_ratio,F,0.7854803735409308,0.0,177000
2,norm_ratio,C,0.8287482790336607,0.0,177000
2,spim,I,0.8590826855618976,0.0,177000
2,spim,S,0.7837499460844535,0.0,177000
2,spim,T,0.8337873665759333,0.0,177000
2,spim,F,0.8347861420617934,0.0,177000
2,spim,C,0.5769050392208532,0.0,177000
3,cosine,I,0.7628408236441957,0.0,177000
3,cosine,S,0.6665408941885786,0.0,177000
3,cosine,T,0.5539265512764737,0.0,177000
3,cosine,F,0.7710629099845379,0.0,177000
3,cosine,C,0.4078858810398729,0.0,177000
3,l2,I,0.48716864026185797,0.0,177000
3,l2,S,0.5162506190275582,0.0,177000
3,l2,T,0.6829769186850956,0.0,177000
3,l2,F,0.7580247791979053,0.0,177000
3,l2,C,0.5238182183706237,0.0,177000
3,norm_ratio,I,0.8742190461194347,0.0,177000
3,norm_ratio,S,0.6153473187877275,0.0,177000
3,norm_ratio,T,0.8274552569160255,0.0,177000
3,norm_ratio,F,0.6231859757904908,0.0,177000
3,norm_ratio,C,0.7896844278808478,0.0,177000
3,spim,I,0.8647258215498935,0.0,177000
3,spim,S,0.638511675165518,0.0,177000
3,spim,T,0.8001953373382684,0.0,177000
3,spim,F,0.734005388004322,0.0,177000
3,spim,C,0.4620296149575338,0.0,177000
4,cosine,I,0.7406218016906655,0.0,177000
4,cosine,S,0.4211441663021932,0.0,177000
4,cosine,T,0.516991024884227,0.0,177000
4,cosine,F,0.6397235867795594,0.0,177000
4,cosine,C,0.6218310739799353,0.0,177000
4,l2,I,0.5074354783865741,0.0,177000
4,l2,S,0.4168717619803976,0.0,177000
4,l2,T,0.5596552218830347,0.0,177000
4,l2,F,0.6115156388909168,0.0,177000
4,l2,C,0.6529627118702396,0.0,177000
4,norm_ratio,I,0.8803277182701624,0.0,177000
4,norm_ratio,S,0.6289957580042925,0.0,177000
4,norm_ratio,T,0.7780380935831849,0.0,177000
4,norm_ratio,F,0.5812375550796364,0.0,177000
4,norm_ratio,C,0.7402034105024519,0.0,177000
4,spim,I,0.8412975797659521,0.0,177000
4,spim,S,0.42843618094758906,0.0,177000
4,spim,T,0.7538990412969001,0.0,177000
4,spim,F,0.6055503569648646,0.0,177000
4,spim,C,0.6149965060924195,0.0,177000
5,cosine,I,0.36027208644178715,0.0,177000
5,cosine,S,0.36437435907444593,0.0,177000
5,cosine,T,0.2361429239709012,0.0,177000
5,cosine,F,0.528461376513769,0.0,177000
5,cosine,C,0.5415973736034907,0.0,177000
5,l2,I,0.3426177220172338,0.0,177000
5,l2,S,0.3280739049080221,0.0,177000
5,l2,T,0.41457748573260306,0.0,177000
5,l2,F,0.46394979748461895,0.0,177000
5,l2,C,0.5621562823250227,0.0,177000
5,norm_ratio,I,0.7958562744095101,0.0,177000
5,norm_ratio,S,0.6013972782524567,0.0,177000
5,norm_ratio,T,0.6553614009219463,0.0,177000
5,norm_ratio,F,0.5469419323743017,0.0,177000
5,norm_ratio,C,0.6713756294506227,0.0,177000
5,spim,I,0.5085504547403731,0.0,177000
5,spim,S,0.36995937017656405,0.0,177000
5,spim,T,0.5254167226403004,0.0,177000
5,spim,F,0.4878689076203072,0.0,177000
5,spim,C,0.43929589909352046,0.0,177000
6,cosine,I,0.4086748827499305,0.0,177000
6,cosine,S,0.5277495258767281,0.0,177000
6,cosine,T,0.3403891623903613,0.0,177000
6,cosine,F,0.5405810009581952,0.0,177000
6,cosine,C,0.5945263054526668,0.0,177000
6,l2,I,0.7122483795241883,0.0,177000
6,l2,S,0.7080165827828062,0.0,177000
6,l2,T,0.6911830423014653,0.0,177000
6,l2,F,0.6064408094441068,0.0,177000
6,l2,C,0.706173132649591,0.0,177000
6,norm_ratio,I,0.8299471408119693,0.0,177000
6,norm_ratio,S,0.5353598659177451,0.0,177000
6,norm_ratio,T,0.6880717474654224,0.0,177000
6,norm_ratio,F,0.6444167731158448,0.0,177000
6,norm_ratio,C,0.5745069215824292,0.0,177000
6,spim,I,0.6696018783519584,0.0,177000
6,spim,S,0.5077860309205064,0.0,177000
6,spim,T,0.6663123526185828,0.0,177000
6,spim,F,0.5477177123139243,0.0,177000
6,spim,C,0.58836694684541,0.0,177000
0,cosine,I,-0.049557521921984315,3.725624564468628e-178,178000
0,cosine,S,,,178000
0,cosine,T,,,178000
0,cosine,F,,,178000
0,cosine,C,,,178000
0,l2,I,,,178000
0,l2,S,0.9454604341116458,0.0,178000
0,l2,T,0.9454604341116458,0.0,178000
0,l2,F,0.9454604341116458,0.0,178000
0,l2,C,0.9454604341116458,0.0,178000
0,norm_ratio,I,,,178000
0,norm_ratio,S,,,178000
0,norm_ratio,T,,,178000
0,norm_ratio,F,,,178000
0,norm_ratio,C,,,178000
0,spim,I,-0.049557521921984315,3.725624564468628e-178,178000
0,spim,S,,,178000
0,spim,T,,,178000
0,spim,F,,,178000
0,spim,C,,,178000
1,cosine,I,0.7467577745571417,0.0,178000
1,cosine,S,0.6949659018971697,0.0,178000
1,cosine,T,0.22595501128156997,0.0,178000
1,cosine,F,0.8414139996307639,0.0,178000
1,cosine,C,0.6729261924140831,0.0,178000
1,l2,I,0.5636391164437379,0.0,178000
1,l2,S,0.8055162124988368,0.0,178000
1,l2,T,0.42145135578440307,0.0,178000
1,l2,F,0.8634714114571049,0.0,178000
1,l2,C,0.7681217554290218,0.0,178000
1,norm_ratio,I,0.8217069718563486,0.0,178000
1,norm_ratio,S,0.5899887462489437,0.0,178000
1,norm_ratio,T,0.775974279296949,0.0,178000
1,norm_ratio,F,0.8005262168845232,0.0,178000
1,norm_ratio,C,0.791792888369319,0.0,178000
1,spim,I,0.8393796566522356,0.0,178000
1,spim,S,0.6807928611377493,0.0,178000
1,spim,T,0.7391058554788273,0.0,178000
1,spim,F,0.835617016756049,0.0,178000
1,spim,C,0.6383517724057662,0.0,178000
2,cosine,I,0.7732352747336171,0.0,178000
2,cosine,S,0.8010519007522703,0.0,178000
2,cosine,T,0.4896885815570461,0.0,178000
2,cosine,F,0.8339127462613967,0.0,178000
2,cosine,C,0.4539912910606871,0.0,178000
2,l2,I,0.569572753103705,0.0,178000
2,l2,S,0.7300165791431873,0.0,178000
2,l2,T,0.6463700781819615,0.0,178000
2,l2,F,0.8382632842114867,0.0,178000
2,l2,C,0.6203454148611635,0.0,178000
2,norm_ratio,I,0.8686549304481935,0.0,178000
2,norm_ratio,S,0.699648617692493,0.0,178000
2,norm_ratio,T,0.850311932163981,0.0,178000
2,norm_ratio,F,0.785054822315164,0.0,178000
2,norm_ratio,C,0.82884356317455,0.0,178000
2,spim,I,0.8595689677691658,0.0,178000
2,spim,S,0.7838818686088287,0.0,178000
2,spim,T,0.8339577455392533,0.0,178000
2,spim,F,0.834579313486021,0.0,178000
2,spim,C,0.5760443770891035,0.0,178000
3,cosine,I,0.762039476377847,0.0,178000
3,cosine,S,0.6661612524443417,0.0,178000
3,cosine,T,0.5548782548428249,0.0,178000
3,cosine,F,0.771187801235235,0.0,178000
3,cosine,C,0.4069737705422112,0.0,178000
3,l2,I,0.48558137244572763,0.0,178000
3,l2,S,0.5168793727795553,0.0,178000
3,l2,T,0.6824393968817439,0.0,178000
3,l2,F,0.7580764024193145,0.0,178000
3,l2,C,0.5236977450778837,0.0,178000
3,norm_ratio,I,0.8739924003172919,0.0,178000
3,norm_ratio,S,0.6161207669142618,0.0,178000
3,norm_ratio,T,0.8269258087841651,0.0,178000
3,norm_ratio,F,0.62293551861831,0.0,178000
3,norm_ratio,C,0.7894482885885507,0.0,178000
3,spim,I,0.8644841457210857,0.0,178000
3,spim,S,0.6381062017409176,0.0,178000
3,spim,T,0.7997972960449742,0.0,178000
3,spim,F,0.7335785778531414,0.0,178000
3,spim,C,0.4617998442529257,0.0,178000
4,cosine,I,0.739027061897825,0.0,178000
4,cosine,S,0.4194788958563916,0.0,178000
4,cosine,T,0.5158648448554085,0.0,178000
4,cosine,F,0.6397898196319921,0.0,178000
4,cosine,C,0.6195809169841741,0.0,178000
4,l2,I,0.5055583103151343,0.0,178000
4,l2,S,0.414251601083876,0.0,178000
4,l2,T,0.5584417695508672,0.0,178000
4,l2,F,0.6116226820908236,0.0,178000
4,l2,C,0.6514216726877119,0.0,178000
4,norm_ratio,I,0.8801836376281226,0.0,178000
4,norm_ratio,S,0.6304505571607459,0.0,178000
4,norm_ratio,T,0.7775014273274218,0.0,178000
4,norm_ratio,F,0.5781616273823232,0.0,178000
4,norm_ratio,C,0.740173351551865,0.0,178000
4,spim,I,0.8408982431901519,0.0,178000
4,spim,S,0.42726014789926514,0.0,178000
4,spim,T,0.7532843877089883,0.0,178000
4,spim,F,0.6042773027383121,0.0,178000
4,spim,C,0.612759678702708,0.0,178000
5,cosine,I,0.36295460751712755,0.0,178000
5,cosine,S,0.3610328785722245,0.0,178000
5,cosine,T,0.23340411740129266,0.0,178000
5,cosine,F,0.5268632134488154,0.0,178000
5,cosine,C,0.5376396064083069,0.0,178000
5,l2,I,0.3456444227196576,0.0,178000
5,l2,S,0.33073982255850926,0.0,178000
5,l2,T,0.41347194371139223,0.0,178000
5,l2,F,0.4628718909368512,0.0,178000
5,l2,C,0.5582228408730064,0.0,178000
5,norm_ratio,I,0.7962594424244268,0.0,178000
5,norm_ratio,S,0.6006021891345764,0.0,178000
5,norm_ratio,T,0.6543803347166944,0.0,178000
5,norm_ratio,F,0.544412811875677,0.0,178000
5,norm_ratio,C,0.6709266981840127,0.0,178000
5,spim,I,0.5118928473091339,0.0,178000
5,spim,S,0.36778116425992036,0.0,178000
5,spim,T,0.5207542607475014,0.0,178000
5,spim,F,0.48531563028743724,0.0,178000
5,spim,C,0.4352249743025882,0.0,178000
6,cosine,I,0.4097437828934538,0.0,178000
6,cosine,S,0.5274482117353216,0.0,178000
6,cosine,T,0.33946837982891565,0.0,178000
6,cosine,F,0.5386894565043352,0.0,178000
6,cosine,C,0.5962432991810424,0.0,178000
6,l2,I,0.7107104043928874,0.0,178000
6,l2,S,0.7063815376562316,0.0,178000
6,l2,T,0.6889663216579136,0.0,178000
6,l2,F,0.6041356329641859,0.0,178000
6,l2,C,0.7055394789069794,0.0,178000
6,norm_ratio,I,0.8299145855357511,0.0,178000
6,norm_ratio,S,0.5343484514068113,0.0,178000
6,norm_ratio,T,0.6878823625414854,0.0,178000
6,norm_ratio,F,0.6437197144293958,0.0,178000
6,norm_ratio,C,0.5729457464807547,0.0,178000
6,spim,I,0.6702543466486791,0.0,178000
6,spim,S,0.5073930370020299,0.0,178000
6,spim,T,0.665435563070798,0.0,178000
6,spim,F,0.5463711745079293,0.0,178000
