layer_idx,func,mean I,mean S,mean T,mean F,mean C,std I,std S,std T,std F,std C,checkpoint
5,cosine,0.14066467792479867,0.37909941008422227,0.6549027588099021,0.8330604965756881,0.20558917121631917,0.10463905281108048,0.04861586724512479,0.029884043276636265,0.040350085382204554,0.11416623586109625,5000
5,l2,22.515862541313822,21.036152284533802,17.74888010921146,12.889195491516517,22.571566334490317,0.14261728599184778,0.3783487544905317,0.4466415525728956,1.1428751766025589,0.02412056844940101,5000
5,norm_ratio,0.054435274768769144,0.3043065438634664,0.4535735034008113,0.6900768254177673,0.0250776667347102,0.01225250127250828,0.03783117387256283,0.04561704970359409,0.026055541699342086,0.013163526626425524,5000
5,spim,0.007748762424314403,0.11585574754597987,0.29687898421884834,0.5753510277591466,0.004165478051710538,0.006443242923864045,0.023117412444759622,0.03152148106728325,0.04201765794219894,0.0013906699370881826,5000
6,cosine,0.15550181277740352,0.6237286705405283,0.7179381451593572,0.8676677466479787,0.3935106330934393,0.09777563447503224,0.05179929437017155,0.03945531019167088,0.030261765542775185,0.06754372797051825,5000
6,l2,23.454778921230755,19.68804766171641,18.356786388217174,13.352269252264984,23.17289987732719,0.07410092383435313,0.5525258145998168,0.44500118715261716,0.9109094456315634,0.04895014242193835,5000
6,norm_ratio,0.023209534383598514,0.32459951312466817,0.367994727684948,0.5921082712287052,0.04125897164119501,0.005654463962804037,0.03090766489578538,0.0315413245567181,0.02955420771044015,0.006885533501905626,5000
6,spim,0.0034889150154245614,0.2028051415828655,0.2637314628858,0.5140283867126014,0.015946093803308387,0.0024256940055392986,0.027674522947176,0.0215927006392646,0.03563632350114951,0.002133367744284938,5000
0,cosine,1.0,0.0,0.0,0.0,0.0,1.538986402240684e-16,0.0,0.0,0.0,0.0,6000
0,l2,0.0,29.31703410158115,29.31703410158115,29.31703410158115,29.31703410158115,0.0,1.7388448969632921,1.7388448969632921,1.7388448969632921,1.7388448969632921,6000
0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000
0,spim,1.0,0.0,0.0,0.0,0.0,1.538986402240684e-16,0.0,0.0,0.0,0.0,6000
1,cosine,0.6156111954765173,0.1571762015303896,0.45928180582271017,0.6709214457370704,0.001704346060854005,0.052436720600273316,0.07078544627150778,0.07188095724557715,0.07127338615380002,0.0032135552898462506,6000
1,l2,17.73141379377004,22.217131065475176,19.94378930204684,16.81148035193947,22.995908896515953,0.9481803918712867,0.36973492974949296,0.7899669144280829,1.2438156149601678,0.24552665343279007,6000
1,norm_ratio,0.6724953977386919,0.23599112321378396,0.38916476882453777,0.5425381321506917,0.22318209037754808,0.07190309647529525,0.038082171219089064,0.05624358680218885,0.0305776248906443,0.04935615401144436,6000
1,spim,0.41530166029937543,0.037791336220122464,0.1813144995017192,0.3651717690721413,0.0004207349066414366,0.06525727797109093,0.01925096820414665,0.04961735201175434,0.05234010094959837,0.0006972643518617746,6000
